Year,Cause of Death,State,State FIPS Code,HHS Region,Age Range,Benchmark,Locality,Observed Deaths,Population,Expected Deaths,Potentially Excess Deaths
2005,Unintentional Injury,Wisconsin,WI,5,0-54,Floating,Nonmetropolitan,441,1087098,174,267
2005,Unintentional Injury,Pennsylvania,PA,3,0-54,Floating,Nonmetropolitan,449,1073654,174,275
2005,Unintentional Injury,Michigan,MI,5,0-54,Floating,Nonmetropolitan,464,1335961,213,251
2005,Unintentional Injury,Oklahoma,OK,6,0-54,Floating,Nonmetropolitan,548,945965,149,399
2005,Unintentional Injury,Missouri,MO,7,0-54,Floating,Nonmetropolitan,597,1099946,173,424
2005,Unintentional Injury,Ohio,OH,5,0-54,Floating,Nonmetropolitan,612,1788765,281,331
2005,Unintentional Injury,Georgia,GA,4,0-54,Floating,Nonmetropolitan,621,1278893,200,421
2005,Unintentional Injury,Tennessee,TN,4,0-54,Floating,Nonmetropolitan,633,1039467,165,468
2005,Unintentional Injury,Mississippi,MS,4,0-54,Floating,Nonmetropolitan,705,1240737,193,512
2005,Unintentional Injury,North Carolina,NC,4,0-54,Floating,Nonmetropolitan,754,1533484,243,511
2005,Unintentional Injury,Kentucky,KY,4,0-54,Floating,Nonmetropolitan,902,1352947,215,687
2005,Unintentional Injury,Texas,TX,6,0-54,Floating,Nonmetropolitan,941,2144157,333,608
2006,Unintentional Injury,Delaware,DE,3,0-54,Floating,Nonmetropolitan,.,.,.,.
2006,Unintentional Injury,"District ofColumbia",DC,3,0-54,Floating,Nonmetropolitan,.,.,.,.
2006,Unintentional Injury,New Jersey,NJ,2,0-54,Floating,Nonmetropolitan,.,.,.,.
2006,Unintentional Injury,Rhode Island,RI,1,0-54,Floating,Nonmetropolitan,.,.,.,.
2006,Unintentional Injury,Massachusetts,MA,1,0-54,Floating,Nonmetropolitan,20,70220,13,8
2006,Unintentional Injury,Maryland,MD,3,0-54,Floating,Nonmetropolitan,36,104120,18,18
2006,Unintentional Injury,Connecticut,CT,1,0-54,Floating,Nonmetropolitan,41,137409,24,18
2006,Unintentional Injury,Hawaii,HI,9,0-54,Floating,Nonmetropolitan,63,172689,30,33
2006,Unintentional Injury,Utah,UT,8,0-54,Floating,Nonmetropolitan,77,219301,35,42
2006,Unintentional Injury,North Dakota,ND,8,0-54,Floating,Nonmetropolitan,88,236943,41,47
2006,Unintentional Injury,New Hampshire,NH,1,0-54,Floating,Nonmetropolitan,98,359973,64,34
2006,Unintentional Injury,Nevada,NV,9,0-54,Floating,Nonmetropolitan,103,186432,32,71
2006,Unintentional Injury,Vermont,VT,1,0-54,Floating,Nonmetropolitan,105,298531,53,52
2006,Unintentional Injury,Alaska,AK,10,0-54,Floating,Nonmetropolitan,111,183146,31,80
2006,Unintentional Injury,Wyoming,WY,8,0-54,Floating,Nonmetropolitan,145,277161,48,97
2006,Unintentional Injury,South Dakota,SD,8,0-54,Floating,Nonmetropolitan,147,315555,54,93
2006,Unintentional Injury,Idaho,ID,10,0-54,Floating,Nonmetropolitan,152,394408,66,86
2006,Unintentional Injury,Maine,ME,1,0-54,Floating,Nonmetropolitan,163,387817,69,94
2006,Unintentional Injury,Nebraska,NE,7,0-54,Floating,Nonmetropolitan,177,481182,82,95
2006,Unintentional Injury,Oregon,OR,10,0-54,Floating,Nonmetropolitan,193,444475,77,116
2006,Unintentional Injury,Arizona,AZ,9,0-54,Floating,Nonmetropolitan,199,248099,40,159
2006,Unintentional Injury,Washington,WA,10,0-54,Floating,Nonmetropolitan,215,477124,83,132
2006,Unintentional Injury,Colorado,CO,8,0-54,Floating,Nonmetropolitan,221,496704,87,134
2006,Unintentional Injury,Montana,MT,8,0-54,Floating,Nonmetropolitan,247,449262,78,169
2006,Unintentional Injury,Iowa,IA,7,0-54,Floating,Nonmetropolitan,258,925332,159,99
2006,Unintentional Injury,Kansas,KS,7,0-54,Floating,Nonmetropolitan,264,690668,117,147
2006,Unintentional Injury,New York,NY,2,0-54,Floating,Nonmetropolitan,284,1042546,183,101
2006,Unintentional Injury,Minnesota,MN,5,0-54,Floating,Nonmetropolitan,288,879907,151,137
2006,Unintentional Injury,South Carolina,SC,4,0-54,Floating,Nonmetropolitan,316,552586,94,222
2006,Unintentional Injury,New Mexico,NM,6,0-54,Floating,Nonmetropolitan,317,500676,84,233
2006,Unintentional Injury,Louisiana,LA,6,0-54,Floating,Nonmetropolitan,323,584965,99,224
2006,Unintentional Injury,California,CA,9,0-54,Floating,Nonmetropolitan,330,589616,104,226
2006,Unintentional Injury,Florida,FL,4,0-54,Floating,Nonmetropolitan,337,498166,87,250
2006,Unintentional Injury,West Virginia,WV,3,0-54,Floating,Nonmetropolitan,350,501848,88,262
2006,Unintentional Injury,Virginia,VA,3,0-54,Floating,Nonmetropolitan,375,741776,131,244
2006,Unintentional Injury,Wisconsin,WI,5,0-54,Floating,Nonmetropolitan,378,1083145,189,189
2006,Unintentional Injury,Pennsylvania,PA,3,0-54,Floating,Nonmetropolitan,393,1070101,189,204
2006,Unintentional Injury,Arkansas,AR,6,0-54,Floating,Nonmetropolitan,406,828091,141,265
2006,Unintentional Injury,Illinois,IL,5,0-54,Floating,Nonmetropolitan,432,1101430,191,241
2006,Unintentional Injury,Michigan,MI,5,0-54,Floating,Nonmetropolitan,473,1324336,231,242
2006,Unintentional Injury,Indiana,IN,5,0-54,Floating,Nonmetropolitan,479,1096337,186,293
2006,Unintentional Injury,Alabama,AL,4,0-54,Floating,Nonmetropolitan,485,846287,144,341
2006,Unintentional Injury,Oklahoma,OK,6,0-54,Floating,Nonmetropolitan,550,949997,162,388
2006,Unintentional Injury,Missouri,MO,7,0-54,Floating,Nonmetropolitan,589,1102775,189,400
2006,Unintentional Injury,Georgia,GA,4,0-54,Floating,Nonmetropolitan,591,1291488,219,372
2006,Unintentional Injury,Tennessee,TN,4,0-54,Floating,Nonmetropolitan,638,1042110,179,459
2006,Unintentional Injury,Ohio,OH,5,0-54,Floating,Nonmetropolitan,682,1777840,304,378
2006,Unintentional Injury,Mississippi,MS,4,0-54,Floating,Nonmetropolitan,685,1242085,209,476
2006,Unintentional Injury,North Carolina,NC,4,0-54,Floating,Nonmetropolitan,782,1539974,265,517
2006,Unintentional Injury,Kentucky,KY,4,0-54,Floating,Nonmetropolitan,901,1349410,233,668
2006,Unintentional Injury,Texas,TX,6,0-54,Floating,Nonmetropolitan,1081,2147513,361,720
2007,Unintentional Injury,Delaware,DE,3,0-54,Floating,Nonmetropolitan,.,.,.,.
2007,Unintentional Injury,"District ofColumbia",DC,3,0-54,Floating,Nonmetropolitan,.,.,.,.
2007,Unintentional Injury,New Jersey,NJ,2,0-54,Floating,Nonmetropolitan,.,.,.,.
2007,Unintentional Injury,Rhode Island,RI,1,0-54,Floating,Nonmetropolitan,.,.,.,.
2007,Unintentional Injury,Massachusetts,MA,1,0-54,Floating,Nonmetropolitan,15,69333,13,3
2007,Unintentional Injury,Maryland,MD,3,0-54,Floating,Nonmetropolitan,36,104473,19,18
2007,Unintentional Injury,Connecticut,CT,1,0-54,Floating,Nonmetropolitan,51,136091,25,26
2007,Unintentional Injury,Hawaii,HI,9,0-54,Floating,Nonmetropolitan,64,174591,32,32
2007,Unintentional Injury,North Dakota,ND,8,0-54,Floating,Nonmetropolitan,80,234715,42,38
2007,Unintentional Injury,Vermont,VT,1,0-54,Floating,Nonmetropolitan,90,294765,55,35
2007,Unintentional Injury,Nevada,NV,9,0-54,Floating,Nonmetropolitan,97,189306,34,63
2007,Unintentional Injury,Utah,UT,8,0-54,Floating,Nonmetropolitan,109,224567,37,72
2007,Unintentional Injury,South Dakota,SD,8,0-54,Floating,Nonmetropolitan,114,314665,56,58
2007,Unintentional Injury,New Hampshire,NH,1,0-54,Floating,Nonmetropolitan,115,357307,67,48
2007,Unintentional Injury,Alaska,AK,10,0-54,Floating,Nonmetropolitan,121,181649,32,89
2007,Unintentional Injury,Maine,ME,1,0-54,Floating,Nonmetropolitan,151,384270,72,79
2007,Unintentional Injury,Wyoming,WY,8,0-54,Floating,Nonmetropolitan,159,283348,51,108
2007,Unintentional Injury,Oregon,OR,10,0-54,Floating,Nonmetropolitan,162,441964,80,82
2007,Unintentional Injury,Idaho,ID,10,0-54,Floating,Nonmetropolitan,165,397930,69,96
2007,Unintentional Injury,Nebraska,NE,7,0-54,Floating,Nonmetropolitan,167,475320,84,83
2007,Unintentional Injury,Washington,WA,10,0-54,Floating,Nonmetropolitan,196,476951,86,110
2007,Unintentional Injury,Colorado,CO,8,0-54,Floating,Nonmetropolitan,215,498995,91,124
2007,Unintentional Injury,Arizona,AZ,9,0-54,Floating,Nonmetropolitan,227,250157,42,185
2007,Unintentional Injury,Minnesota,MN,5,0-54,Floating,Nonmetropolitan,250,875632,157,93
2007,Unintentional Injury,Montana,MT,8,0-54,Floating,Nonmetropolitan,259,451022,82,177
2007,Unintentional Injury,Iowa,IA,7,0-54,Floating,Nonmetropolitan,270,915977,164,106
2007,Unintentional Injury,Kansas,KS,7,0-54,Floating,Nonmetropolitan,283,686931,121,162
2007,Unintentional Injury,New York,NY,2,0-54,Floating,Nonmetropolitan,298,1035750,190,108
2007,Unintentional Injury,California,CA,9,0-54,Floating,Nonmetropolitan,306,584503,108,198
2007,Unintentional Injury,New Mexico,NM,6,0-54,Floating,Nonmetropolitan,307,499295,87,220
2007,Unintentional Injury,Louisiana,LA,6,0-54,Floating,Nonmetropolitan,329,581403,102,227
2007,Unintentional Injury,Florida,FL,4,0-54,Floating,Nonmetropolitan,332,500561,91,241
2007,Unintentional Injury,South Carolina,SC,4,0-54,Floating,Nonmetropolitan,340,550008,98,242
2007,Unintentional Injury,West Virginia,WV,3,0-54,Floating,Nonmetropolitan,365,498036,92,273
2007,Unintentional Injury,Arkansas,AR,6,0-54,Floating,Nonmetropolitan,389,824193,146,243
2007,Unintentional Injury,Virginia,VA,3,0-54,Floating,Nonmetropolitan,400,739689,136,264
2007,Unintentional Injury,Wisconsin,WI,5,0-54,Floating,Nonmetropolitan,400,1075973,196,204
2007,Unintentional Injury,Illinois,IL,5,0-54,Floating,Nonmetropolitan,415,1093258,198,217
2007,Unintentional Injury,Michigan,MI,5,0-54,Floating,Nonmetropolitan,425,1309259,238,187
2007,Unintentional Injury,Indiana,IN,5,0-54,Floating,Nonmetropolitan,437,1088387,192,245
2007,Unintentional Injury,Pennsylvania,PA,3,0-54,Floating,Nonmetropolitan,444,1062264,196,248
2007,Unintentional Injury,Alabama,AL,4,0-54,Floating,Nonmetropolitan,447,845215,150,297
2007,Unintentional Injury,Oklahoma,OK,6,0-54,Floating,Nonmetropolitan,536,952925,169,367
2007,Unintentional Injury,Missouri,MO,7,0-54,Floating,Nonmetropolitan,599,1103438,197,402
2007,Unintentional Injury,Tennessee,TN,4,0-54,Floating,Nonmetropolitan,609,1045804,188,421
2007,Unintentional Injury,Georgia,GA,4,0-54,Floating,Nonmetropolitan,647,1303732,231,416
2007,Unintentional Injury,Ohio,OH,5,0-54,Floating,Nonmetropolitan,669,1765728,315,354
2007,Unintentional Injury,Mississippi,MS,4,0-54,Floating,Nonmetropolitan,714,1236972,217,497
2007,Unintentional Injury,North Carolina,NC,4,0-54,Floating,Nonmetropolitan,800,1546158,278,522
2007,Unintentional Injury,Kentucky,KY,4,0-54,Floating,Nonmetropolitan,864,1345139,243,621
2007,Unintentional Injury,Texas,TX,6,0-54,Floating,Nonmetropolitan,1072,2146076,376,696
2008,Unintentional Injury,Delaware,DE,3,0-54,Floating,Nonmetropolitan,.,.,.,.
2008,Unintentional Injury,"District ofColumbia",DC,3,0-54,Floating,Nonmetropolitan,.,.,.,.
2008,Unintentional Injury,New Jersey,NJ,2,0-54,Floating,Nonmetropolitan,.,.,.,.
2008,Unintentional Injury,Rhode Island,RI,1,0-54,Floating,Nonmetropolitan,.,.,.,.
2008,Unintentional Injury,Massachusetts,MA,1,0-54,Floating,Nonmetropolitan,15,68783,13,4
2008,Unintentional Injury,Connecticut,CT,1,0-54,Floating,Nonmetropolitan,36,134808,25,13
2008,Unintentional Injury,Maryland,MD,3,0-54,Floating,Nonmetropolitan,37,104587,19,18
2008,Unintentional Injury,Hawaii,HI,9,0-54,Floating,Nonmetropolitan,55,176089,32,23
2008,Unintentional Injury,Utah,UT,8,0-54,Floating,Nonmetropolitan,91,229189,38,53
2008,Unintentional Injury,Vermont,VT,1,0-54,Floating,Nonmetropolitan,91,290704,55,36
2008,Unintentional Injury,North Dakota,ND,8,0-54,Floating,Nonmetropolitan,99,232882,42,57
2008,Unintentional Injury,Nevada,NV,9,0-54,Floating,Nonmetropolitan,103,188788,34,69
2008,Unintentional Injury,South Dakota,SD,8,0-54,Floating,Nonmetropolitan,107,312599,55,52
2008,Unintentional Injury,Alaska,AK,10,0-54,Floating,Nonmetropolitan,108,179944,32,76
2008,Unintentional Injury,New Hampshire,NH,1,0-54,Floating,Nonmetropolitan,120,353789,67,55
2008,Unintentional Injury,Idaho,ID,10,0-54,Floating,Nonmetropolitan,130,401550,70,60
2008,Unintentional Injury,Maine,ME,1,0-54,Floating,Nonmetropolitan,143,379441,71,72
2008,Unintentional Injury,Nebraska,NE,7,0-54,Floating,Nonmetropolitan,160,470261,84,76
2008,Unintentional Injury,Wyoming,WY,8,0-54,Floating,Nonmetropolitan,163,288314,52,111
2008,Unintentional Injury,Washington,WA,10,0-54,Floating,Nonmetropolitan,172,478670,87,85
2008,Unintentional Injury,Arizona,AZ,9,0-54,Floating,Nonmetropolitan,199,251274,43,156
2008,Unintentional Injury,Colorado,CO,8,0-54,Floating,Nonmetropolitan,207,501896,93,114
2008,Unintentional Injury,Oregon,OR,10,0-54,Floating,Nonmetropolitan,214,437677,79,136
2008,Unintentional Injury,Minnesota,MN,5,0-54,Floating,Nonmetropolitan,231,870579,157,74
2008,Unintentional Injury,Montana,MT,8,0-54,Floating,Nonmetropolitan,251,451400,82,169
2008,Unintentional Injury,Kansas,KS,7,0-54,Floating,Nonmetropolitan,253,685522,121,132
2008,Unintentional Injury,New York,NY,2,0-54,Floating,Nonmetropolitan,263,1026077,190,73
2008,Unintentional Injury,South Carolina,SC,4,0-54,Floating,Nonmetropolitan,273,547561,99,174
2008,Unintentional Injury,California,CA,9,0-54,Floating,Nonmetropolitan,274,579027,107,167
2008,Unintentional Injury,Iowa,IA,7,0-54,Floating,Nonmetropolitan,287,907383,163,124
2008,Unintentional Injury,New Mexico,NM,6,0-54,Floating,Nonmetropolitan,303,496928,87,216
2008,Unintentional Injury,Florida,FL,4,0-54,Floating,Nonmetropolitan,309,502770,93,216
2008,Unintentional Injury,Louisiana,LA,6,0-54,Floating,Nonmetropolitan,321,577255,102,219
2008,Unintentional Injury,West Virginia,WV,3,0-54,Floating,Nonmetropolitan,332,494694,92,240
2008,Unintentional Injury,Virginia,VA,3,0-54,Floating,Nonmetropolitan,374,737245,137,237
2008,Unintentional Injury,Wisconsin,WI,5,0-54,Floating,Nonmetropolitan,380,1068958,196,184
2008,Unintentional Injury,Illinois,IL,5,0-54,Floating,Nonmetropolitan,394,1084388,198,196
2008,Unintentional Injury,Indiana,IN,5,0-54,Floating,Nonmetropolitan,415,1084040,193,222
2008,Unintentional Injury,Michigan,MI,5,0-54,Floating,Nonmetropolitan,428,1289824,236,192
2008,Unintentional Injury,Pennsylvania,PA,3,0-54,Floating,Nonmetropolitan,433,1053732,196,237
2008,Unintentional Injury,Arkansas,AR,6,0-54,Floating,Nonmetropolitan,437,820697,147,290
2008,Unintentional Injury,Alabama,AL,4,0-54,Floating,Nonmetropolitan,447,844495,152,295
2008,Unintentional Injury,Tennessee,TN,4,0-54,Floating,Nonmetropolitan,544,1048139,190,354
2008,Unintentional Injury,Missouri,MO,7,0-54,Floating,Nonmetropolitan,549,1102151,198,351
2008,Unintentional Injury,Oklahoma,OK,6,0-54,Floating,Nonmetropolitan,561,956221,170,391
2008,Unintentional Injury,Georgia,GA,4,0-54,Floating,Nonmetropolitan,562,1310100,234,328
2008,Unintentional Injury,Mississippi,MS,4,0-54,Floating,Nonmetropolitan,606,1231199,218,388
2008,Unintentional Injury,Ohio,OH,5,0-54,Floating,Nonmetropolitan,658,1751781,315,343
2008,Unintentional Injury,North Carolina,NC,4,0-54,Floating,Nonmetropolitan,749,1552956,282,467
2008,Unintentional Injury,Kentucky,KY,4,0-54,Floating,Nonmetropolitan,851,1340400,244,607
2008,Unintentional Injury,Texas,TX,6,0-54,Floating,Nonmetropolitan,1007,2146734,379,628
2009,Unintentional Injury,Delaware,DE,3,0-54,Floating,Nonmetropolitan,.,.,.,.
2009,Unintentional Injury,"District ofColumbia",DC,3,0-54,Floating,Nonmetropolitan,.,.,.,.
2009,Unintentional Injury,New Jersey,NJ,2,0-54,Floating,Nonmetropolitan,.,.,.,.
2009,Unintentional Injury,Rhode Island,RI,1,0-54,Floating,Nonmetropolitan,.,.,.,.
2009,Unintentional Injury,Massachusetts,MA,1,0-54,Floating,Nonmetropolitan,12,67836,12,4
2009,Unintentional Injury,Maryland,MD,3,0-54,Floating,Nonmetropolitan,28,103834,18,10
2009,Unintentional Injury,Connecticut,CT,1,0-54,Floating,Nonmetropolitan,38,132821,24,15
2009,Unintentional Injury,Hawaii,HI,9,0-54,Floating,Nonmetropolitan,59,176085,30,29
2009,Unintentional Injury,Vermont,VT,1,0-54,Floating,Nonmetropolitan,87,286707,51,36
2009,Unintentional Injury,Utah,UT,8,0-54,Floating,Nonmetropolitan,90,234443,37,53
2009,Unintentional Injury,Nevada,NV,9,0-54,Floating,Nonmetropolitan,93,187993,32,61
2009,Unintentional Injury,New Hampshire,NH,1,0-54,Floating,Nonmetropolitan,93,348780,63,34
2009,Unintentional Injury,Alaska,AK,10,0-54,Floating,Nonmetropolitan,109,179212,31,78
2009,Unintentional Injury,North Dakota,ND,8,0-54,Floating,Nonmetropolitan,113,233601,40,73
2009,Unintentional Injury,South Dakota,SD,8,0-54,Floating,Nonmetropolitan,127,311752,53,74
2009,Unintentional Injury,Wyoming,WY,8,0-54,Floating,Nonmetropolitan,127,295414,51,76
2009,Unintentional Injury,Maine,ME,1,0-54,Floating,Nonmetropolitan,138,373436,67,71
2009,Unintentional Injury,Oregon,OR,10,0-54,Floating,Nonmetropolitan,141,433601,75,66
2009,Unintentional Injury,Idaho,ID,10,0-54,Floating,Nonmetropolitan,167,402323,66,101
2009,Unintentional Injury,Nebraska,NE,7,0-54,Floating,Nonmetropolitan,171,467836,79,92
2009,Unintentional Injury,Arizona,AZ,9,0-54,Floating,Nonmetropolitan,178,251560,41,137
2009,Unintentional Injury,Colorado,CO,8,0-54,Floating,Nonmetropolitan,211,503859,88,123
2009,Unintentional Injury,Washington,WA,10,0-54,Floating,Nonmetropolitan,214,479443,83,131
2009,Unintentional Injury,Iowa,IA,7,0-54,Floating,Nonmetropolitan,236,898776,154,82
2009,Unintentional Injury,Minnesota,MN,5,0-54,Floating,Nonmetropolitan,237,862223,148,89
2009,Unintentional Injury,New York,NY,2,0-54,Floating,Nonmetropolitan,239,1015688,179,61
2009,Unintentional Injury,West Virginia,WV,3,0-54,Floating,Nonmetropolitan,242,491827,87,156
2009,Unintentional Injury,Montana,MT,8,0-54,Floating,Nonmetropolitan,253,449253,78,175
2009,Unintentional Injury,Florida,FL,4,0-54,Floating,Nonmetropolitan,261,499739,88,173
2009,Unintentional Injury,California,CA,9,0-54,Floating,Nonmetropolitan,276,573575,101,175
2009,Unintentional Injury,Kansas,KS,7,0-54,Floating,Nonmetropolitan,282,683472,115,167
2009,Unintentional Injury,South Carolina,SC,4,0-54,Floating,Nonmetropolitan,286,542884,93,193
2009,Unintentional Injury,Louisiana,LA,6,0-54,Floating,Nonmetropolitan,293,576904,97,196
2009,Unintentional Injury,New Mexico,NM,6,0-54,Floating,Nonmetropolitan,303,497294,83,220
2009,Unintentional Injury,Virginia,VA,3,0-54,Floating,Nonmetropolitan,312,730022,129,183
2009,Unintentional Injury,Wisconsin,WI,5,0-54,Floating,Nonmetropolitan,336,1057420,185,151
2009,Unintentional Injury,Alabama,AL,4,0-54,Floating,Nonmetropolitan,375,840239,144,231
2009,Unintentional Injury,Illinois,IL,5,0-54,Floating,Nonmetropolitan,385,1073208,187,198
2009,Unintentional Injury,Indiana,IN,5,0-54,Floating,Nonmetropolitan,404,1074942,182,222
2009,Unintentional Injury,Pennsylvania,PA,3,0-54,Floating,Nonmetropolitan,406,1044909,185,221
2009,Unintentional Injury,Michigan,MI,5,0-54,Floating,Nonmetropolitan,424,1265024,221,203
2009,Unintentional Injury,Arkansas,AR,6,0-54,Floating,Nonmetropolitan,428,816164,139,289
2009,Unintentional Injury,Missouri,MO,7,0-54,Floating,Nonmetropolitan,513,1098907,188,325
2009,Unintentional Injury,Georgia,GA,4,0-54,Floating,Nonmetropolitan,519,1306376,222,297
2009,Unintentional Injury,Ohio,OH,5,0-54,Floating,Nonmetropolitan,525,1732547,296,229
2009,Unintentional Injury,Tennessee,TN,4,0-54,Floating,Nonmetropolitan,578,1044612,180,398
2009,Unintentional Injury,Mississippi,MS,4,0-54,Floating,Nonmetropolitan,608,1223154,206,402
2009,Unintentional Injury,Oklahoma,OK,6,0-54,Floating,Nonmetropolitan,625,961748,163,462
2009,Unintentional Injury,North Carolina,NC,4,0-54,Floating,Nonmetropolitan,726,1552126,268,458
2009,Unintentional Injury,Kentucky,KY,4,0-54,Floating,Nonmetropolitan,839,1333226,231,608
2009,Unintentional Injury,Texas,TX,6,0-54,Floating,Nonmetropolitan,934,2152452,361,573
2010,Unintentional Injury,Delaware,DE,3,0-54,Floating,Nonmetropolitan,.,.,.,.
